"","rownames","BB","BND","CC","CS","LLS","LT","MM","NF","NRD","PS","RS","RT","RWF","SMB","SS","ST","WS"
"305","2006_BEF.LML.013",0,0,0,0,0.0050251256281407,0,0,0,0,0.0100502512562814,0,0,0,0.105527638190955,0.0050251256281407,0,0.0050251256281407
"306","2006_BEF.LML.014",0,0,0,0,0,0,0,0,0,0.00655737704918033,0,0,0,0.0754098360655738,0.00655737704918033,0.00983606557377049,0.0131147540983607
"307","2006_BEF.LML.015",0,0,0,0,0,0,0,0,0,0.0103092783505155,0,0,0,0.0463917525773196,0,0.0103092783505155,0.0412371134020619
"308","2006_BEF.LML.016",0,0,0,0,0,0,0,0,0,0.0139372822299652,0,0,0,0.121951219512195,0,0.00348432055749129,0
"309","2006_BEF.LML.017",0,0,0,0,0,0,0,0,0,0,0,0,0.00561797752808989,0.0617977528089888,0,0,0.00280898876404494
"310","2006_BEF.LML.018",0,0,0,0,0,0,0,0,0,0.0354609929078014,0,0,0,0.0354609929078014,0,0,0.00709219858156028
"311","2006_BEF.LML.019",0,0,0.0104895104895105,0,0,0,0,0,0,0.0559440559440559,0,0,0,0.0244755244755245,0.013986013986014,0.020979020979021,0
"312","2006_BEF.LML.020",0,0,0.00172117039586919,0.00172117039586919,0,0.00172117039586919,0,0,0,0.0413080895008606,0,0,0,0.134251290877797,0.00344234079173838,0.00344234079173838,0.00344234079173838
"313","2006_BEF.LML.021",0,0,0.0826086956521739,0.0739130434782609,0,0,0,0,0,0.00869565217391304,0.00434782608695652,0,0,0.0130434782608696,0.00434782608695652,0,0.00434782608695652
"314","2006_BEF.LML.022",0,0,0,0,0,0,0,0,0,0,0,0,0.00862068965517241,0.021551724137931,0,0,0
"315","2006_BEF.LML.023",0,0,0.00606060606060606,0.00303030303030303,0.00151515151515152,0,0,0,0,0.00151515151515152,0,0,0,0.05,0.00303030303030303,0.00606060606060606,0.00151515151515152
"316","2006_BEF.LML.024",0,0,0,0,0,0,0.00307692307692308,0,0,0.0215384615384615,0,0,0,0.0492307692307692,0.00307692307692308,0.00615384615384615,0.00307692307692308
"317","2006_BEF.LML.025",0,0,0.00459418070444104,0.00153139356814701,0.00153139356814701,0,0.00306278713629403,0,0,0.0842266462480858,0,0,0,0.0551301684532925,0.00306278713629403,0.0153139356814701,0.00153139356814701
"318","2006_BEF.LML.026",0,0,0.00396825396825397,0,0,0,0,0,0,0.0436507936507936,0,0,0,0.150793650793651,0,0,0
"319","2006_BEF.LML.027",0,0,0.00558659217877095,0.00931098696461825,0,0,0.0037243947858473,0,0,0.0837988826815642,0,0,0,0.0986964618249535,0,0.0074487895716946,0
"320","2006_BEF.LML.028",0,0,0.003003003003003,0,0,0,0,0,0,0.015015015015015,0,0,0,0.015015015015015,0.003003003003003,0,0.003003003003003
"321","2006_BEF.LML.029",0,0,0,0,0,0,0,0,0,0.00465116279069767,0,0,0,0.26046511627907,0.00465116279069767,0,0
"322","2006_BEF.LML.030",0,0,0,0,0,0,0,0,0,0.0130293159609121,0,0,0.00325732899022801,0.208469055374593,0,0,0
"323","2006_BEF.LML.031",0,0,0.000672494956287828,0,0.00268997982515131,0.000672494956287828,0,0,0,0.00537995965030262,0.00268997982515131,0,0.0275722932078009,0.0121049092131809,0.00201748486886348,0.00403496973772697,0
"324","2006_BEF.LML.032",0,0,0,0.0144927536231884,0,0,0,0,0,0.0144927536231884,0,0,0,0.0434782608695652,0,0,0.0144927536231884
"325","2007_BEF.FBL.001",0,0,0.120111731843575,0,0.00279329608938547,0,0.0167597765363128,0,0,0,0,0,0,0.0391061452513966,0,0.0139664804469274,0.0307262569832402
"326","2007_BEF.FBL.002",0,0,0.0198511166253102,0,0,0,0.00992555831265509,0,0,0,0,0,0,0.00992555831265509,0,0.00496277915632754,0.0521091811414392
"327","2007_BEF.FBL.003",0,0,0.0470588235294118,0,0,0,0.00588235294117647,0,0,0,0,0,0,0.0117647058823529,0,0,0.0323529411764706
"328","2007_BEF.FBL.004",0,0,0.0297397769516729,0,0,0,0,0,0,0,0,0,0,0.033457249070632,0,0,0.0297397769516729
"329","2007_BEF.FBL.005",0,0,0.0307101727447217,0,0,0,0,0,0,0,0,0,0,0.0748560460652591,0,0.00575815738963532,0.0518234165067179
"330","2007_BEF.FBL.006",0,0,0.011037527593819,0,0,0,0,0,0,0,0,0,0,0.0485651214128035,0,0.0022075055187638,0.0419426048565121
"331","2007_BEF.FBL.007",0,0,0.0205047318611987,0,0,0,0.0110410094637224,0,0,0,0.00157728706624606,0,0,0.0173501577287066,0,0,0.0173501577287066
"332","2007_BEF.FBL.008",0,0,0.00603621730382294,0,0.00603621730382294,0,0.00402414486921529,0,0,0,0,0,0,0.0482897384305835,0,0.00201207243460765,0.00402414486921529
"333","2007_BEF.FBL.009",0,0,0.0200803212851406,0,0,0,0.0120481927710843,0,0,0,0,0,0,0.00401606425702811,0,0.00401606425702811,0.0160642570281124
"334","2007_BEF.FBL.010",0,0,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0.0254237288135593,0,0,0.00564971751412429
"335","2007_BEF.FBL.011",0,0,0,0,0,0,0.0161616161616162,0,0,0,0,0,0,0.0242424242424242,0,0.00202020202020202,0.0121212121212121
"336","2007_BEF.FBL.012",0,0,0.0199600798403194,0,0,0,0.0718562874251497,0,0,0,0,0,0,0.0199600798403194,0,0.00199600798403194,0.029940119760479
"337","2007_BEF.FBL.013",0,0,0.0421455938697318,0,0.00383141762452107,0,0.00766283524904215,0,0,0,0.00383141762452107,0,0,0,0,0,0
"338","2007_BEF.FBL.014",0,0,0.0631067961165049,0,0,0,0.0315533980582524,0,0,0,0,0,0,0.00728155339805825,0,0,0.00970873786407767
"339","2007_BEF.FBL.015",0,0,0.0164609053497942,0,0,0,0.0123456790123457,0,0,0,0,0,0,0,0,0.000823045267489712,0.0065843621399177
"340","2007_BEF.LML.001",0,0,0,0,0,0,0,0,0,0.0217391304347826,0.00434782608695652,0,0,0.0434782608695652,0.0391304347826087,0,0
"341","2007_BEF.LML.002",0,0,0,0,0,0,0,0,0,0,0.0116009280742459,0,0.00464037122969838,0.00232018561484919,0.00232018561484919,0.00232018561484919,0
"342","2007_BEF.LML.003",0,0,0,0,0,0,0,0,0,0.00285714285714286,0.00285714285714286,0,0,0.0371428571428571,0.0114285714285714,0,0
"343","2007_BEF.LML.004",0,0,0,0,0.0024330900243309,0,0,0,0,0,0.0145985401459854,0,0.0024330900243309,0,0.0024330900243309,0,0
"344","2007_BEF.LML.005",0,0,0.00572737686139748,0.00687285223367698,0.0011454753722795,0,0.00687285223367698,0,0,0.0389461626575029,0.00458190148911798,0,0,0.013745704467354,0,0.00687285223367698,0.00458190148911798
"345","2007_BEF.LML.006",0,0,0.00278551532033426,0,0,0,0,0,0,0.0362116991643454,0,0,0,0.0584958217270195,0,0.00557103064066852,0
"346","2007_BEF.LML.007",0,0,0,0,0,0.00246913580246914,0,0,0,0.00246913580246914,0,0.00246913580246914,0,0.0222222222222222,0.00493827160493827,0,0.00493827160493827
"347","2007_BEF.LML.008",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138568129330254,0.0023094688221709,0,0.0023094688221709
"348","2007_BEF.LML.009",0,0,0,0,0.00200803212851406,0,0,0,0,0,0,0.00200803212851406,0,0.0281124497991968,0,0,0
"349","2007_BEF.LML.010",0,0,0.00072992700729927,0.00072992700729927,0,0,0.00072992700729927,0,0,0.0328467153284672,0,0.00072992700729927,0.00072992700729927,0.0656934306569343,0.00364963503649635,0.00072992700729927,0.00072992700729927
"350","2007_BEF.LML.011",0,0,0,0,0.00208768267223382,0,0,0,0,0.0271398747390397,0.00208768267223382,0,0.00208768267223382,0.0563674321503132,0.00208768267223382,0,0
"351","2007_BEF.LML.012",0,0,0,0,0,0.0025706940874036,0,0,0,0.0077120822622108,0.0025706940874036,0,0.0025706940874036,0.0077120822622108,0.0077120822622108,0.0025706940874036,0.0025706940874036
"352","2007_BEF.LML.013",0,0,0,0,0,0,0,0,0,0.016,0,0,0,0.1,0,0.004,0
"353","2007_BEF.LML.014",0.00169491525423729,0,0,0,0,0,0,0,0,0.0220338983050847,0,0,0,0.0661016949152542,0.00508474576271186,0,0.00338983050847458
"354","2007_BEF.LML.015",0,0,0,0,0,0,0,0,0,0.0172413793103448,0,0,0,0.0301724137931034,0,0,0.0129310344827586
"355","2007_BEF.LML.016",0,0,0,0,0,0,0,0,0,0.0150375939849624,0,0,0,0.0476190476190476,0,0.0050125313283208,0.0050125313283208
"356","2007_BEF.LML.017",0,0,0,0,0.0166270783847981,0.00475059382422803,0,0,0,0.00237529691211401,0,0,0.00475059382422803,0.0356294536817102,0.00475059382422803,0,0.00237529691211401
"357","2007_BEF.LML.018",0,0,0,0.196261682242991,0,0,0.00934579439252336,0,0,0.00934579439252336,0,0,0,0.0186915887850467,0,0,0
"358","2007_BEF.LML.019",0,0,0.00617283950617284,0.00925925925925926,0,0.00308641975308642,0,0,0,0.0339506172839506,0,0.00308641975308642,0.00308641975308642,0.0154320987654321,0.00925925925925926,0.0123456790123457,0.00308641975308642
"359","2007_BEF.LML.020",0,0,0.00635593220338983,0.0211864406779661,0,0,0,0,0,0.0211864406779661,0,0,0.00211864406779661,0.0677966101694915,0.00211864406779661,0.00423728813559322,0.00423728813559322
"360","2007_BEF.LML.021",0,0,0.00809716599190283,0.0445344129554656,0,0,0,0,0,0.00809716599190283,0.00404858299595142,0,0.00404858299595142,0,0.00809716599190283,0,0
"361","2007_BEF.LML.022",0,0,0,0,0,0,0,0,0,0,0.00904977375565611,0,0.0271493212669683,0.00904977375565611,0.00452488687782805,0,0.00452488687782805
"362","2007_BEF.LML.023",0,0,0.00226500566251416,0.00226500566251416,0.00113250283125708,0,0,0,0,0.00226500566251416,0.00566251415628539,0,0.0135900339750849,0.0226500566251416,0.00566251415628539,0.00792751981879955,0
"363","2007_BEF.LML.024",0,0,0.00704225352112676,0,0,0,0,0,0,0.00352112676056338,0,0,0,0.0246478873239437,0.0176056338028169,0.0140845070422535,0.00352112676056338
"364","2007_BEF.LML.025",0,0,0.00959692898272553,0.0153550863723608,0,0,0,0,0,0.0383877159309021,0,0,0,0.0153550863723608,0.00959692898272553,0.00959692898272553,0
"365","2007_BEF.LML.026",0,0,0.00363636363636364,0.00363636363636364,0.00363636363636364,0,0,0,0,0.0290909090909091,0,0,0,0.0436363636363636,0,0,0
"366","2007_BEF.LML.027",0,0,0.00229885057471264,0.00919540229885057,0.00229885057471264,0,0.00229885057471264,0,0,0.0459770114942529,0,0,0,0.0298850574712644,0.0114942528735632,0.00229885057471264,0.00229885057471264
"367","2007_BEF.LML.028",0,0,0.00641025641025641,0.00427350427350427,0.00213675213675214,0,0,0,0,0.00641025641025641,0,0,0.014957264957265,0.00854700854700855,0.00213675213675214,0.00213675213675214,0.00213675213675214
"368","2007_BEF.LML.029",0,0,0,0.00943396226415094,0,0,0,0,0,0.0141509433962264,0,0,0,0.0566037735849057,0,0,0
"369","2007_BEF.LML.030",0,0,0,0,0,0,0,0,0,0.0324324324324324,0,0,0,0.0810810810810811,0,0,0
"370","2007_BEF.LML.031",0,0,0.00132538104705103,0,0.00132538104705103,0.00132538104705103,0,0,0,0.00198807157057654,0.00132538104705103,0,0.0337972166998012,0.00530152418820411,0.00132538104705103,0.00265076209410205,0
"371","2007_BEF.LML.032",0,0,0.0091324200913242,0.0684931506849315,0,0,0,0,0,0.0273972602739726,0,0,0,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.0228310502283105
"372","2008_BEF.FBL.001",0,0,0.101123595505618,0,0,0,0.0112359550561798,0,0,0,0,0,0,0.0749063670411985,0,0.0149812734082397,0.0187265917602996
"373","2008_BEF.FBL.002",0,0,0.00854700854700855,0,0,0,0.00427350427350427,0,0,0,0,0,0,0,0,0.00427350427350427,0.00427350427350427
"374","2008_BEF.FBL.003",0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0.0104166666666667,0,0.00520833333333333,0
"375","2008_BEF.FBL.004",0,0,0.0425531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"376","2008_BEF.FBL.005",0,0,0.0112676056338028,0,0,0,0,0,0,0,0,0,0,0.0225352112676056,0,0.0028169014084507,0
"377","2008_BEF.FBL.006",0,0,0.028735632183908,0,0,0,0,0,0,0,0,0.0028735632183908,0,0.00862068965517241,0,0.0028735632183908,0
"378","2008_BEF.FBL.007",0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0.00497512437810945,0,0.0124378109452736,0,0.00497512437810945,0.00248756218905473
"379","2008_BEF.FBL.008",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.00340136054421769,0
"380","2008_BEF.FBL.009",0,0,0,0,0,0,0.0113636363636364,0,0,0,0,0,0,0,0,0.00568181818181818,0
"381","2008_BEF.FBL.010",0,0,0,0,0,0,0.00316455696202532,0,0,0,0,0,0,0.0126582278481013,0,0.00316455696202532,0
"382","2008_BEF.FBL.011",0,0,0.0244897959183673,0,0,0,0.0102040816326531,0,0,0,0,0,0,0.00816326530612245,0,0.00612244897959184,0
"383","2008_BEF.FBL.012",0,0,0.0245614035087719,0,0,0,0.0140350877192982,0,0,0,0,0,0,0.0140350877192982,0,0,0
"384","2008_BEF.FBL.013",0,0,0,0,0.00806451612903226,0,0.00806451612903226,0,0,0,0,0,0,0,0,0,0.00806451612903226
"385","2008_BEF.FBL.014",0,0,0.0188172043010753,0,0.00268817204301075,0,0.00806451612903226,0,0,0,0,0,0,0.00806451612903226,0,0,0.0188172043010753
"386","2008_BEF.FBL.015",0,0,0.00778210116731518,0,0.00194552529182879,0,0.0272373540856031,0,0,0,0,0,0,0.00194552529182879,0,0.00194552529182879,0
"387","2008_BEF.LML.001",0,0,0,0,0,0,0,0,0,0.0451612903225806,0,0,0,0.174193548387097,0.0258064516129032,0,0
"388","2008_BEF.LML.002",0,0,0,0,0.0029940119760479,0.0029940119760479,0,0,0,0.00898203592814371,0.0029940119760479,0,0,0.00598802395209581,0.0029940119760479,0,0
"389","2008_BEF.LML.003",0,0,0,0,0,0,0,0,0,0,0,0,0,0.127551020408163,0,0,0
"390","2008_BEF.LML.004",0,0,0.00268096514745308,0,0.0187667560321716,0,0.00268096514745308,0,0,0.0187667560321716,0.00804289544235925,0,0.00536193029490617,0.00268096514745308,0.00536193029490617,0,0.00804289544235925
"391","2008_BEF.LML.005",0,0,0.0327613104524181,0.0218408736349454,0.0093603744149766,0,0.0171606864274571,0,0,0.12792511700468,0.0093603744149766,0,0,0.0171606864274571,0,0.0031201248049922,0.0031201248049922
"392","2008_BEF.LML.006",0,0,0.00609756097560976,0,0,0,0,0,0,0.0579268292682927,0,0,0,0.0975609756097561,0.00304878048780488,0,0.00609756097560976
"393","2008_BEF.LML.007",0,0,0.0024390243902439,0,0,0,0,0,0,0.0024390243902439,0.0024390243902439,0,0,0.0292682926829268,0.0024390243902439,0.0024390243902439,0
"394","2008_BEF.LML.008",0,0,0,0,0,0,0,0,0,0.00591715976331361,0,0,0,0.0443786982248521,0,0.0029585798816568,0
"395","2008_BEF.LML.009",0,0,0,0,0,0,0,0,0,0.00208333333333333,0,0,0,0.0541666666666667,0.00625,0,0
"396","2008_BEF.LML.010",0,0,0.010958904109589,0,0.00273972602739726,0,0,0,0,0.0547945205479452,0,0,0.00136986301369863,0.0465753424657534,0.00410958904109589,0,0
"397","2008_BEF.LML.011",0,0,0,0,0.00364963503649635,0,0,0,0,0.0072992700729927,0,0,0,0.102189781021898,0,0,0
"398","2008_BEF.LML.012",0,0,0.00408163265306122,0,0,0.00408163265306122,0,0,0,0.0122448979591837,0,0.00408163265306122,0,0.0244897959183673,0,0,0.00408163265306122
"399","2008_BEF.LML.013",0,0,0,0,0,0,0,0,0,0.0115606936416185,0,0,0,0.092485549132948,0.00867052023121387,0,0.00289017341040462
"400","2008_BEF.LML.014",0,0,0.00420168067226891,0.00840336134453781,0,0,0,0,0,0.0399159663865546,0,0,0,0.0483193277310924,0.00630252100840336,0.00210084033613445,0.0126050420168067
"401","2008_BEF.LML.015",0,0,0,0.0342857142857143,0,0,0,0,0,0.0914285714285714,0,0,0,0.148571428571429,0.00571428571428571,0,0.00571428571428571
"402","2008_BEF.LML.016",0,0,0.0117302052785924,0,0,0,0,0,0,0.0205278592375367,0.00293255131964809,0,0,0.0439882697947214,0,0,0
"403","2008_BEF.LML.017",0,0,0,0.0104166666666667,0,0,0,0,0,0.00694444444444444,0.00347222222222222,0,0,0.0625,0.00694444444444444,0,0
"404","2008_BEF.LML.018",0,0,0.140740740740741,0,0,0,0.00740740740740741,0,0,0.0222222222222222,0.00740740740740741,0,0,0,0.00740740740740741,0,0
"405","2008_BEF.LML.019",0,0,0.0483383685800604,0.027190332326284,0,0,0,0,0,0.0725075528700906,0.00604229607250755,0,0,0.00906344410876133,0.00604229607250755,0.00302114803625378,0.00302114803625378
"406","2008_BEF.LML.020",0,0,0.012216404886562,0.0279232111692845,0,0,0,0,0,0.0226876090750436,0.00174520069808028,0,0,0.0383944153577661,0,0.00174520069808028,0.00174520069808028
"407","2008_BEF.LML.021",0,0,0.029045643153527,0.029045643153527,0,0,0,0,0,0.004149377593361,0.020746887966805,0,0.004149377593361,0.004149377593361,0.004149377593361,0,0
"408","2008_BEF.LML.022",0,0,0,0,0,0,0,0,0,0,0,0,0.00763358778625954,0,0.00763358778625954,0,0
"409","2008_BEF.LML.023",0,0,0.0133136094674556,0,0.0029585798816568,0,0,0,0,0.00591715976331361,0.0029585798816568,0.0014792899408284,0.0014792899408284,0.014792899408284,0,0.0029585798816568,0.0014792899408284
"410","2008_BEF.LML.024",0,0,0.01,0.01,0.00666666666666667,0,0,0,0,0.0166666666666667,0.00666666666666667,0,0,0.03,0,0.00333333333333333,0
"411","2008_BEF.LML.025",0,0,0.0533980582524272,0.0509708737864078,0,0,0,0,0,0.0364077669902913,0.00485436893203883,0,0,0.00970873786407767,0,0.00242718446601942,0.00728155339805825
"412","2008_BEF.LML.026",0,0,0,0.0106382978723404,0,0,0,0,0,0.0531914893617021,0,0,0,0.113475177304965,0,0.00354609929078014,0.0106382978723404
"413","2008_BEF.LML.027",0,0,0.0177514792899408,0,0,0,0.00591715976331361,0,0,0.118343195266272,0.0029585798816568,0,0,0.029585798816568,0,0.00591715976331361,0.00887573964497041
"414","2008_BEF.LML.028",0,0,0.0025974025974026,0,0,0.0025974025974026,0.0025974025974026,0,0,0.038961038961039,0.0181818181818182,0,0,0.00519480519480519,0,0,0
"415","2008_BEF.LML.029",0,0,0,0,0,0,0.00568181818181818,0,0,0.0227272727272727,0,0,0,0.0965909090909091,0.00568181818181818,0,0
"416","2008_BEF.LML.030",0,0,0,0,0,0.00398406374501992,0,0,0,0.0318725099601594,0,0,0,0.0956175298804781,0,0,0.00398406374501992
"417","2008_BEF.LML.031",0,0,0.0035650623885918,0,0.0017825311942959,0.0011883541295306,0,0,0,0.0101010101010101,0.0053475935828877,0,0.0035650623885918,0.005941770647653,0.0017825311942959,0.0011883541295306,0.0005941770647653
"418","2008_BEF.LML.032",0,0,0.0208333333333333,0,0,0,0,0,0,0.00520833333333333,0,0,0,0.00520833333333333,0.00520833333333333,0.0104166666666667,0.00520833333333333
"419","2009_BEF.FBL.001",0,0,0.0850340136054422,0,0,0,0,0,0,0,0,0,0,0.0238095238095238,0,0.00340136054421769,0.054421768707483
"420","2009_BEF.FBL.002",0,0,0.0292887029288703,0,0.0125523012552301,0,0.0125523012552301,0,0,0,0,0,0,0.00836820083682008,0,0.00836820083682008,0.0334728033472803
"421","2009_BEF.FBL.003",0,0,0.0366492146596859,0,0,0,0,0,0,0,0,0,0,0.00523560209424084,0,0,0
"422","2009_BEF.FBL.004",0,0,0.0174418604651163,0,0,0,0.00581395348837209,0,0,0,0,0,0,0.0290697674418605,0,0,0.00581395348837209
"423","2009_BEF.FBL.005",0,0,0.0393700787401575,0,0,0,0,0,0,0,0,0,0,0.0354330708661417,0,0.00393700787401575,0.00393700787401575
"424","2009_BEF.FBL.006",0,0,0.0235690235690236,0,0,0.00168350168350168,0.00336700336700337,0,0,0,0,0.00168350168350168,0,0.0286195286195286,0,0.00336700336700337,0.0134680134680135
"425","2009_BEF.FBL.007",0,0,0.0193740685543964,0,0.0029806259314456,0,0.00447093889716841,0,0,0,0,0,0,0.0134128166915052,0,0,0.00447093889716841
"426","2009_BEF.FBL.008",0,0,0.00188323917137476,0,0.00188323917137476,0,0,0,0,0,0,0,0,0.032015065913371,0,0,0.00376647834274953
"427","2009_BEF.FBL.009",0,0,0.0109489051094891,0,0,0,0.0109489051094891,0,0,0,0,0,0,0.0072992700729927,0,0.0145985401459854,0
"428","2009_BEF.FBL.010",0,0,0.0018796992481203,0,0,0,0,0,0,0,0,0,0,0.0075187969924812,0,0,0.0018796992481203
"429","2009_BEF.FBL.011",0,0,0.0497630331753555,0,0,0,0.00947867298578199,0,0,0,0,0,0,0.0118483412322275,0,0.00710900473933649,0.00710900473933649
"430","2009_BEF.FBL.012",0,0,0.0132743362831858,0,0.00442477876106195,0,0.0265486725663717,0,0,0,0,0,0,0.0265486725663717,0,0.00442477876106195,0.00884955752212389
"431","2009_BEF.FBL.013",0,0,0.016548463356974,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0.00236406619385343,0.033096926713948
"432","2009_BEF.FBL.014",0,0,0.0151187904967603,0,0,0,0.0172786177105832,0,0,0,0,0,0,0.00647948164146868,0,0,0.00215982721382289
"433","2009_BEF.FBL.015",0,0,0.00678294573643411,0,0.00193798449612403,0,0.00678294573643411,0,0,0,0,0,0,0.00775193798449612,0,0.00193798449612403,0.0106589147286822
"434","2009_BEF.LML.001",0,0,0,0,0,0,0,0,0,0.0372881355932203,0.0711864406779661,0,0,0.0711864406779661,0.00338983050847458,0.0101694915254237,0
"435","2009_BEF.LML.002",0,0,0,0,0,0.00182481751824818,0,0,0,0.0072992700729927,0.0948905109489051,0,0,0.00364963503649635,0,0.00182481751824818,0.00182481751824818
"436","2009_BEF.LML.003",0,0,0,0,0,0,0,0,0,0.00495049504950495,0.0148514851485149,0,0.00495049504950495,0.108910891089109,0,0,0
"437","2009_BEF.LML.004",0,0,0,0,0,0,0,0,0,0.00537634408602151,0.0833333333333333,0,0,0,0.00537634408602151,0,0
"438","2009_BEF.LML.005",0,0,0.0279162512462612,0.00797607178464606,0.000997008973080758,0,0.00797607178464606,0,0,0.0787637088733799,0,0,0,0.0179461615154536,0.00199401794616152,0.000997008973080758,0.00299102691924227
"439","2009_BEF.LML.006",0,0,0.0134730538922156,0.00449101796407186,0,0,0,0,0,0.0209580838323353,0,0,0,0.062874251497006,0,0.0029940119760479,0.0029940119760479
"440","2009_BEF.LML.007",0,0,0.0012987012987013,0,0.0012987012987013,0,0,0,0,0.0012987012987013,0.00779220779220779,0,0,0.0571428571428571,0.0012987012987013,0,0.0012987012987013
"441","2009_BEF.LML.008",0,0,0.0028735632183908,0,0.00574712643678161,0,0,0,0,0,0.0028735632183908,0,0,0.0890804597701149,0.0028735632183908,0,0
"442","2009_BEF.LML.009",0,0,0.0087719298245614,0.0012531328320802,0.0037593984962406,0,0,0,0,0.0050125313283208,0.0012531328320802,0,0,0.081453634085213,0.0112781954887218,0,0.0012531328320802
"443","2009_BEF.LML.010",0,0,0.00650195058517555,0.00390117035110533,0,0,0,0,0.00130039011703511,0.0247074122236671,0.00260078023407022,0,0,0.0728218465539662,0.00390117035110533,0,0.00260078023407022
"444","2009_BEF.LML.011",0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0.0583333333333333,0,0.00416666666666667,0
"445","2009_BEF.LML.012",0,0,0.0026525198938992,0,0.0026525198938992,0,0,0,0,0.0106100795755968,0.0026525198938992,0,0,0.026525198938992,0,0,0.00530503978779841
"446","2009_BEF.LML.013",0,0,0.00854700854700855,0,0,0,0,0,0,0.00854700854700855,0,0,0,0.0170940170940171,0,0,0
"447","2009_BEF.LML.014",0,0,0,0.00519480519480519,0,0,0,0,0,0.0337662337662338,0,0,0,0.0467532467532468,0,0,0.00519480519480519
"448","2009_BEF.LML.015",0,0,0.00671140939597315,0.00671140939597315,0,0,0,0,0,0.0201342281879195,0,0,0,0.0738255033557047,0,0,0.00671140939597315
"449","2009_BEF.LML.016",0,0,0,0,0.00649350649350649,0,0,0,0,0.012987012987013,0.00649350649350649,0,0,0.0584415584415584,0,0,0
"450","2009_BEF.LML.017",0,0,0,0,0.00833333333333333,0,0,0,0,0.00833333333333333,0.00833333333333333,0,0,0.00833333333333333,0,0,0
"451","2009_BEF.LML.018",0,0,0,0,0,0.00409836065573771,0,0,0,0,0.00409836065573771,0,0,0,0,0,0
"452","2009_BEF.LML.019",0,0,0.00628930817610063,0.00209643605870021,0,0,0,0,0,0.00209643605870021,0.00628930817610063,0,0,0,0,0.00209643605870021,0
"453","2009_BEF.LML.020",0,0,0.0104602510460251,0.00627615062761506,0,0,0,0,0,0.0439330543933054,0.00418410041841004,0,0,0.0648535564853557,0,0.00209205020920502,0
"454","2009_BEF.LML.021",0,0,0.0164835164835165,0.0549450549450549,0,0,0,0,0.00183150183150183,0.00915750915750916,0.00732600732600733,0,0,0.00183150183150183,0,0,0.00915750915750916
"455","2009_BEF.LML.022",0,0,0.00141242937853107,0.00141242937853107,0.00141242937853107,0,0,0,0,0,0.018361581920904,0,0,0.00564971751412429,0,0,0.00141242937853107
"456","2009_BEF.LML.023",0,0,0.010989010989011,0.00137362637362637,0.00137362637362637,0,0,0,0,0.010989010989011,0.00549450549450549,0,0.00137362637362637,0.00686813186813187,0,0,0
"457","2009_BEF.LML.024",0,0,0.0146627565982405,0.00293255131964809,0,0,0.00293255131964809,0,0,0.0410557184750733,0,0,0,0.0381231671554252,0,0,0
"458","2009_BEF.LML.025",0,0,0.028,0.058,0,0,0.006,0,0,0.088,0.002,0,0,0.048,0.004,0.002,0.002
"459","2009_BEF.LML.026",0,0,0.00403225806451613,0.0161290322580645,0,0,0,0,0,0.0443548387096774,0,0,0,0.0604838709677419,0,0,0.00403225806451613
"460","2009_BEF.LML.027",0,0,0.00398406374501992,0.0119521912350598,0.00199203187250996,0,0,0,0,0.0418326693227092,0,0,0,0.0378486055776892,0.00199203187250996,0.00398406374501992,0
"461","2009_BEF.LML.028",0,0,0,0.00594059405940594,0.00198019801980198,0,0,0,0,0.0217821782178218,0.0217821782178218,0,0,0,0,0,0.00198019801980198
"462","2009_BEF.LML.029",0,0,0,0,0,0,0,0,0,0.00518134715025907,0.00690846286701209,0,0,0.0224525043177893,0,0,0
"463","2009_BEF.LML.030",0.00354609929078014,0,0,0,0,0,0,0,0,0.0283687943262411,0,0,0,0.117021276595745,0.00354609929078014,0,0
"464","2009_BEF.LML.031",0,0,0,0,0.00125786163522013,0,0.00125786163522013,0,0,0.00251572327044025,0.00314465408805031,0,0.00377358490566038,0.0106918238993711,0.000628930817610063,0.00188679245283019,0
"465","2009_BEF.LML.032",0,0,0.0220264317180617,0.00881057268722467,0,0,0,0,0,0.0352422907488987,0,0,0,0.039647577092511,0,0.00440528634361234,0
"466","2010_BEF.FBL.001",0,0,0.086053412462908,0,0.0029673590504451,0,0.0029673590504451,0,0,0,0,0,0,0.0474777448071217,0,0.0237388724035608,0.0326409495548961
"467","2010_BEF.FBL.002",0,0,0.0108303249097473,0,0.0144404332129964,0,0.0072202166064982,0,0,0,0,0,0,0.0036101083032491,0,0,0.0072202166064982
"468","2010_BEF.FBL.003",0,0,0.0337552742616034,0,0,0.00421940928270042,0,0,0,0,0,0,0,0,0,0.00421940928270042,0.0168776371308017
"469","2010_BEF.FBL.004",0,0,0.0377358490566038,0,0,0,0,0,0,0,0,0,0,0.0251572327044025,0,0,0
